,p_id,name,price,colour,brand,img,ratingCount,avg_rating,description,p_attributes
435,17318800,Varanga Women Orange Bandhani Motifs Printed Pure Cotton Kurta,3299,Orange,Varanga,http://assets.myntassets.com/assets/images/17318800/2022/2/28/00a720b8-2d30-43a1-bb7c-1817218af1181646027937101VarangaWomenOrangeEthnicMotifsPrintedKeyholeNeckKurta1.jpg,66,4.045454545,"<ul><li>Colour: orange</li><li>Bandhani&nbsp;motifs printed</li><li>Round neck</li><li>Three-quarter, regular sleeves</li><li>Straight shape with regular style</li><li>Calf length with straight hem</li><li>Machine weave regular cotton</li></ul><br> The model (height 5'8) is wearing a size SCotton<br>Hand Wash","{'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Care for me': '', 'Colour Family': 'Earthy', 'Design Styling': 'Regular', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric Purity': 'Pure', 'Hemline': 'Straight', 'Length': 'Knee Length', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern': 'Printed', 'Print or Pattern Type': 'Bandhani', 'Shape': 'Straight', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'NA'}"
436,14854744,Anouk Women Yellow Ethnic Motifs Printed Keyhole Neck Kurta,999,Yellow,Anouk,http://assets.myntassets.com/assets/images/14854744/2021/10/13/16ce7d72-bbf4-4023-9e6b-b938ef89d6701634116165728-Anouk-Women-Kurtas-321634116164969-1.jpg,316,3.588607595,"<ul> <li> Colour: yellow </li> <li> Ethnic motifs printed </li> <li> Keyhole neck </li> <li> Three-quarter,  regular sleeves </li> <li> Straight shape with regular style </li> <li> Calf length with straight hem </li> <li> Machine weave regular cotton </li> </ul>Cotton <br> Machine wash<br> The model (height 5'8) is wearing a size S","{'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Care for me': 'NA', 'Colour Family': 'Bright', 'Design Styling': 'Regular', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric Purity': 'Pure', 'Hemline': 'Straight', 'Length': 'Calf Length', 'Main Trend': 'NA', 'Neck': 'Keyhole Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern': 'Printed', 'Print or Pattern Type': 'Ethnic Motifs', 'Shape': 'Straight', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
437,18852140,AHIKA Women Maroon Floral Printed Pure Cotton Kurti with Trousers,3497,Maroon,AHIKA,http://assets.myntassets.com/assets/images/18852140/2022/6/24/6db235c7-44a6-4bb3-a73a-ee4802330b4e1656059645127KurtaSets1.jpg,,,"Maroon printed Kurti with Trousers <br> <br> <b> Kurti design:  </b> <ul> <li> Floral printed </li> <li> Straight shape </li> <li> Regular style </li> <li> Round neck,  three-quarter flared sleeves </li> <li> 1 pockets </li> <li> Calf length with asymmetric hem </li> <li> Pure cotton machine weave fabric </li> </ul> <br> <b> Trousers design:  </b> <ul> <li> Printed Trousers </li> <li> Partially elasticated waistband </li> <li> Slip-on closure </li> </ul><p>Wash Separately and Medium to High iron</p>The model (height 5'8) is wearing a size S","{'Add-Ons': 'NA', 'Body Shape ID': '333,424', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Pure Cotton', 'Bottom Pattern': 'Printed', 'Bottom Type': 'Trousers', 'Character': 'NA', 'Dupatta': 'NA', 'Dupatta Border': 'Printed', 'Dupatta Fabric': 'Pure Cotton', 'Dupatta Pattern': 'Solid', 'Neck': 'Round Neck', 'Number of Pockets': '1', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern Coverage': 'Large', 'Print or Pattern Type': 'Floral', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Flared Sleeves', 'Slit Detail': 'Multiple Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Regular', 'Top Fabric': 'Pure Cotton', 'Top Hemline': 'Asymmetric', 'Top Length': 'Calf Length', 'Top Pattern': 'Printed', 'Top Shape': 'Straight', 'Top Type': 'Kurti', 'Waistband': 'Partially Elasticated', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
438,18987256,Colour Me by Melange Women Olive Green Cotton Kurta,1299,Olive,Colour Me by Melange,http://assets.myntassets.com/assets/images/18987256/2022/7/6/fb8e6eac-b694-4169-9644-9091a32bd11d1657097675704ColourMebyMelangeOliveTunicsCotton1.jpg,,,"<ul> <li> Colour: olive green </li> <li> Solid </li> <li> Mandarin collar </li> <li> Three-quarter,  regular sleeves </li> <li> A-line shape with regular style </li> <li> Knee length with straight hem </li> <li> Machine weave regular cotton </li> </ul>Material:Cotton<br>Machine Wash<br> The model (height 5'8) is wearing a size S","{'Body Shape ID': '424', 'Care for me': '', 'Colour Family': 'Earthy', 'Design Styling': 'Regular', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric Purity': 'Blended', 'Hemline': 'Straight', 'Length': 'Knee Length', 'Main Trend': 'NA', 'Neck': 'Mandarin Collar', 'Number of Pockets': 'NA', 'Occasion': 'Festive', 'Ornamentation': 'NA', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Shape': 'A-Line', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Front Slit', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'Guests & Gifting'}"
439,13258020,Sangria Women Pink Solid Cotton Kurta With Jacket,1999,Pink,Sangria,http://assets.myntassets.com/assets/images/13258020/2021/3/19/e9a16141-067d-4625-8ee6-367f52b098e41616157243016-Sangria-Women-Kurtas-7081616157242216-1.jpg,236,4.173728814,"<b>ABOUT THE BRAND</b><br>Sangria is a ready-to-wear brand that focuses on a global Indian woman. Sangria has a unique signature style with an electric collection of fabrics, colors, and patterns. The brand has a modern take on traditional Indian motifs and designs with a wide range of offerings.<br><br><b>PRODUCT DESCRIPTION</b><br>Pink solid kurta, round neck, soft fabric and convenient pockets --this kurta has all your favorite details! By teaming wedge heels and golden silver with this lovely set, you've created a charming look in nearly no time at all. Bravo!<br><br><b>Kurta</b><ul><li>Colour: pink</li><li>Solid</li><li>Round neck</li><li>regular sleeves</li><li>straight shape with&nbsp;regular</li><li>Calf length with straight hem</li><li>Machine weave regular cotton</li><li>Comes with ethnic jacket</li></ul>Cotton <br> Machine washThe model (height 5'8) is wearing a size S","{'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Colour Family': 'Pastel', 'Design Styling': 'Regular', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric Purity': 'Pure', 'Hemline': 'Straight', 'Length': 'Calf Length', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Shape': 'Straight', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
440,16848726,Sangria Women Pink Printed Gotta Patti Kurta,1699,Pink,Sangria,http://assets.myntassets.com/assets/images/16848726/2022/2/1/bfbb923a-16d2-4286-8cc5-b67586ec3e7e1643691813605-Sangria-Women-Kurtas-9491643691812918-1.jpg,9,4.888888889,"<ul> <li> Colour: pink </li> <li> Woven design printed </li> <li> Round neck </li> <li> Three-quarter,  regular sleeves </li> <li> Straight shape with regular style </li> <li> Gotta patti detail </li> <li> Calf length with straight hem </li> <li> Machine weave regular polyester </li> </ul><br> The model (height 5'8) is wearing a size SPolyester <br> Machine wash","{'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Care for me': 'Follow the garment wash care label<br>\r\nCan be tumble dried in a cool setting if machine washed<br>\r\nPrevent static build-up by drying while damp<br>\r\nUse low heat to iron', 'Colour Family': 'Bright', 'Design Styling': 'Regular', 'Fabric': 'Polyester', 'Fabric 2': 'NA', 'Fabric Purity': 'Synthetic', 'Hemline': 'Straight', 'Length': 'Calf Length', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'Gotta Patti', 'Pattern': 'Printed', 'Print or Pattern Type': 'Woven Design', 'Shape': 'Straight', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
441,10335143,trueBrowns Women White Self Design Kurta with Palazzos,2999,White,trueBrowns,http://assets.myntassets.com/assets/images/productimage/2019/7/25/52e1449e-7cf1-463a-9f6f-34a5e67fa2c01564052383457-1.jpg,109,4.311926606,"White self design kurta with palazzos<br> White A-line calf length kurta, has a V-neck, three-quarter sleeves, curved hem<br> White self design palazzos, slip-on closureThe model (height 5'8"") is wearing a size STop fabric:100% Cotton<br>Bottom fabric:100% Cotton<br>Hand-wash","{'Body Shape ID': '443,333,324,424', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Pure Cotton', 'Bottom Pattern': 'Self Design', 'Bottom Type': 'Palazzos', 'Dupatta': 'NA', 'Dupatta Border': 'NA', 'Dupatta Fabric': 'NA', 'Dupatta Pattern': 'NA', 'Neck': 'V-Neck', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern Coverage': 'Small', 'Print or Pattern Type': 'Woven Design', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'NA', 'Stitch': 'Ready to Wear', 'Technique': 'NA', 'Top Design Styling': 'Regular', 'Top Fabric': 'Pure Cotton', 'Top Hemline': 'Curved', 'Top Length': 'Calf Length', 'Top Pattern': 'Self Design', 'Top Shape': 'A-Line', 'Top Type': 'Kurta', 'Waistband': 'Elasticated', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Dobby', 'Weave Type': 'Machine Weave'}"
442,15904812,Anubhutee Women Maroon Embroidered Kurta with Palazzos & Dupatta,4349,Maroon,Anubhutee,http://assets.myntassets.com/assets/images/15904812/2021/10/23/6fd40c43-a89e-406d-80fc-d54e83c708e91634972304226AnubhuteeWomenMaroonLayeredKurtiwithTrousersWithDupatta1.jpg,73,3.97260274,"Maroon embroidered Kurta with Palazzos with dupatta <br> <br> <b> Kurta design:  </b> <ul> <li> Floral embroidered </li> <li> Straight shape </li> <li> Regular style </li> <li> Round neck,  three-quarter regular sleeves </li> <li> Thread work detail </li> <li> Calf length with straight hem </li> <li> Viscose rayon machine weave fabric </li> </ul> <br> <b> Palazzos design:  </b> <ul> <li> Printed Palazzos </li> <li> Partially elasticated waistband </li> <li> Hook and eye closure </li> </ul>The model (height 5'8) is wearing a size SViscose Rayon<br>Hand Wash","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,324,424', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Closure': 'Hook and Eye', 'Bottom Fabric': 'Viscose Rayon', 'Bottom Pattern': 'Printed', 'Bottom Type': 'Palazzos', 'Character': 'NA', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Printed', 'Dupatta Fabric': 'Voile', 'Dupatta Pattern': 'Printed', 'Main Trend': 'Floral', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'Thread Work', 'Pattern Coverage': 'Small', 'Print or Pattern Type': 'Floral', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Style Tip': '', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Regular', 'Top Fabric': 'Viscose Rayon', 'Top Hemline': 'Straight', 'Top Length': 'Calf Length', 'Top Pattern': 'Embroidered', 'Top Shape': 'Straight', 'Top Type': 'Kurta', 'Waistband': 'Partially Elasticated', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
443,18915120,R&B Women Brown Thread Work Kurta,599,Brown,R&B,http://assets.myntassets.com/assets/images/18915120/2022/7/1/6106d8cb-4348-42c7-8680-8775de5aa17a1656649977567RBWomenBrownKurta1.jpg,,,"<ul><li>Colour: brown</li><li>Solid</li><li>Round Neck&nbsp;</li><li>Short, roll Up Sleeves</li><li>Straight shape with regular style</li><li>Thread work detail</li><li>Calf length with straight hem</li><li>Machine weave regular cotton</li></ul><br> The model (height 5'8) is wearing a size SCotton<br>Machine Wash","{'Body Shape ID': '424', 'Body or Garment Size': 'Garment Measurements in', 'Care for me': 'NA', 'Colour Family': 'Earthy', 'Design Styling': 'Regular', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric Purity': 'Pure', 'Hemline': 'Straight', 'Length': 'Calf Length', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'Thread Work', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Shape': 'Straight', 'Sleeve Length': 'Short Sleeves', 'Sleeve Styling': 'Roll-Up Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'NA'}"
444,13238592,Anouk Women Coral Orange & White Cotton Floral Print Panelled A-Line Kurta with Gathers,2999,Coral,Anouk,http://assets.myntassets.com/assets/images/13238592/2021/4/22/2c4621c9-71b7-4ab3-b8a9-5ef437b6b6d81619076449789-Anouk-Women-Coral-Orange--White-Cotton-Floral-Print-Panelled-1.jpg,31,3.967741935,"<ul><li>Colour: Coral orange and white</li><li>Floral print</li><li>Stylised square neck</li><li>Three-quarter regular sleeves</li><li>A-line shape with panelled and tiered&nbsp;design styling</li><li>Calf length with flared hem</li><li>Machine weave regular cotton</li><li>Gathers, lace and tie-up detail</li></ul>The model (height 5'8) is wearing a size S100% cotton<br>Hand wash","{'Body Shape ID': '333,324,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Colour Family': 'Pastel', 'Design Styling': 'Panelled', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric Purity': 'Pure', 'Hemline': 'Flared', 'Length': 'Calf Length', 'Main Trend': 'Floral', 'Neck': 'Square Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern': 'Printed', 'Print or Pattern Type': 'Floral', 'Shape': 'A-Line', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'NA', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
445,15126504,Tikhi Imli Women Grey Keyhole Neck Thread Work Kurta,1598,Grey,Tikhi Imli,http://assets.myntassets.com/assets/images/15126504/2021/8/12/27caddfc-45d8-4ab1-9998-f685ac2b201d1628768720926GreySequenceKurta1.jpg,268,3.899253731,"<ul> <li> Colour: grey </li> <li> Solid </li> <li> Keyhole neck </li> <li> Three-quarter,  regular sleeves </li> <li> Straight shape with regular style </li> <li> Thread work detail </li> <li> Calf length with curved hem </li> <li> Machine weave regular dupion silk </li> </ul><br> The model (height 5'8) is wearing a size SDupion silk <br> Dry clean","{'Body Shape ID': '424', 'Body or Garment Size': 'Garment Measurements in', 'Colour Family': 'Earthy', 'Design Styling': 'Regular', 'Fabric': 'Dupion Silk', 'Fabric 2': 'NA', 'Fabric Purity': 'Blended', 'Hemline': 'Curved', 'Length': 'Calf Length', 'Main Trend': 'NA', 'Neck': 'Keyhole Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'Thread Work', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Shape': 'Straight', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Dry Clean', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
446,2528692,Moda Rapido Women Black Solid Straight Kurta,1799,Black,Moda Rapido,http://assets.myntassets.com/assets/images/2528692/2018/4/11/11523424258476-Moda-Rapido-Women-Kurtas-6071523424258413-1.jpg,871,4.120551091,"Black solid straight kurta with crochet detail, has a round neck, short sleeves, button closure, straight hem, side slitsCotton <br> Machine-washThe model (height 5'8"") is wearing a size S","{'Body Shape ID': '424', 'Body or Garment Size': 'Garment Measurements in', 'Colour Family': 'Monochrome', 'Design Styling': 'Regular', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric Purity': 'Pure', 'Hemline': 'Straight', 'Length': 'Calf Length', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Shape': 'Straight', 'Sleeve Length': 'Short Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Technique': 'NA', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
447,,,,,,,,,,
448,16848712,Sangria Women Green Gotta Patti Work Pure Cotton Kurta with Palazzos &  Dupatta,4099,Green,Sangria,http://assets.myntassets.com/assets/images/16848712/2022/1/31/adefa676-3caa-4117-8fda-3d9f4a563a4d1643628299807-Sangria-Women-Kurta-Sets-8651643628298722-1.jpg,13,4,"<b>ABOUT THE BRAND</b><br>Sangria is a ready-to-wear brand that focuses on a global Indian woman. Sangria has a unique signature style with an electric collection of fabrics, colors, and patterns. The brand has a modern take on traditional Indian motifs and designs with a wide range of offerings.<br><br><b>PRODUCT DESCRIPTION</b><br>Take your ethnic wear up a notch with this gorgeous earthy kurta set featuring a V-neckline and gorgeous gotta patti work, with matching flowy palazzos and dupatta, you'll love adding this vintage-inspired set to your spring and summer collection.<br><br><b>FEATURES</b><br><br><b>Kurta design: </b><ul><li>Solid</li><li>Straight shape</li><li>Regular style</li><li>Round neck</li><li>Three-quarter regular sleeves</li><li>1 pocket</li><li>gotta patti detail</li><li>Calf length with straight hem</li><li>Pure cotton machine weave fabric</li></ul><br><b>Palazzos design: </b><ul><li>Solid Palazzos</li><li>Elasticated waistband</li><li>Drawstring closure</li></ul><b>Dupatta design:</b><ul><li>Solid Dupatta</li><li>Gotta patti border</li></ul><b>Disclaimer</b>: Our stylist has paired this kurta set with a belt. This kurta set doesn't come with a belt.The model (height 5'8) is wearing a size STop fabric:  Pure Cotton <br> Bottom fabric:  Pure Cotton <br> Dupatta fabric:  Pure Cotton <br> Machine wash","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,324,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Bottom Closure': 'Drawstring', 'Bottom Fabric': 'Pure Cotton', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Palazzos', 'Character': 'NA', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Taping', 'Dupatta Fabric': 'Pure Cotton', 'Dupatta Pattern': 'Solid', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': '1', 'Occasion': 'Daily', 'Ornamentation': 'Gotta Patti', 'Pattern Coverage': 'None', 'Print or Pattern Type': 'Solid', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Regular', 'Top Fabric': 'Pure Cotton', 'Top Hemline': 'Straight', 'Top Length': 'Calf Length', 'Top Pattern': 'Solid', 'Top Shape': 'Straight', 'Top Type': 'Kurta', 'Waistband': 'Elasticated', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
449,15980054,Ishin Women Red Floral Embroidered Regular Kurta with Sharara & With Dupatta,8299,Red,Ishin,http://assets.myntassets.com/assets/images/15980054/2021/11/24/6e95dd49-95dc-43d1-8107-f9424f22c86f1637732316381-Ishin-Womens-Silk-Blend-Red-Zari-Embroidered-A-Line-Kurta-Sh-1.jpg,35,4.342857143,"Red embroidered Kurta with Sharara with dupatta <br> <br> <b> Kurta design:  </b> <ul> <li> Floral embroidered </li> <li> A-line shape </li> <li> Regular style </li> <li> Round neck,  three-quarter regular sleeves </li> <li> Zari detail </li> <li> Above knee length with straight hem </li> <li> Silk blend machine weave fabric </li> </ul> <br> <b> Sharara design:  </b> <ul> <li> Embroidered Sharara </li> <li> Elasticated waistband </li> <li> Slip-on closure </li> </ul>Silk Blend<br>Dry CleanThe model (height 5'8) is wearing a size S","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,324,424', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Silk Blend', 'Bottom Pattern': 'Embroidered', 'Bottom Type': 'Sharara', 'Character': 'NA', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Tassels', 'Dupatta Fabric': 'Poly Chiffon', 'Dupatta Pattern': 'Embroidered', 'Main Trend': 'Floral', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Festive', 'Ornamentation': 'Zari', 'Pattern Coverage': 'Large', 'Print or Pattern Type': 'Floral', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'Foil', 'Top Design Styling': 'Regular', 'Top Fabric': 'Silk Blend', 'Top Hemline': 'Straight', 'Top Length': 'Above Knee', 'Top Pattern': 'Embroidered', 'Top Shape': 'A-Line', 'Top Type': 'Kurta', 'Waistband': 'Elasticated', 'Wash Care': 'Dry Clean', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
450,13913182,Biba Women Off White & Brown Pure Cotton Striped Kurta,1599,Off White,Biba,http://assets.myntassets.com/assets/images/13913182/2021/4/6/c1eaf261-9266-4375-9f07-ee099d77a28d1617708742736-Biba-Women-Off-White--Brown-Pure-Cotton-Striped-Kurta-870161-1.jpg,67,4.223880597,"<ul><li>Colour: off white and brown</li><li>Striped</li><li>Mandarin collar</li><li>Three-quarter sleeves, regular</li><li>A-line shape with pleated style</li><li>Above knee with flared hem</li><li>Machine weave regular cotton</li></ul>Cotton and flex blend<br>Hand washThe model (height 5'8) is wearing a size S","{'Body Shape ID': '333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Colour Family': 'Monochrome', 'Design Styling': 'Pleated', 'Fabric': 'Cotton', 'Fabric 2': 'Linen', 'Fabric Purity': 'Blended', 'Hemline': 'Flared', 'Length': 'Above Knee', 'Main Trend': 'NA', 'Neck': 'Mandarin Collar', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern': 'Striped', 'Print or Pattern Type': 'Striped', 'Shape': 'A-Line', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'NA', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
451,18966584,Soch Women Maroon Ethnic Motifs Embroidered Chanderi Silk Kurta,2498,Maroon,Soch,http://assets.myntassets.com/assets/images/18966584/2022/7/4/f1887abd-9903-4504-adb0-23585e1526ec1656946938027SochWomenMaroonSolidKurtis1.jpg,,,"<ul> <li> Colour: maroon </li> <li> Ethnic motifs embroidered </li> <li> Round neck </li> <li> Three-quarter,  regular sleeves </li> <li> Straight shape with regular style </li> <li> Sequinned detail </li> <li> Calf length with straight hem </li> <li> Machine weave regular chanderi silk </li> </ul>Chanderi Silk<br>Machine WashThe model (height 5'8) is wearing a size S","{'Body Shape ID': '424', 'Care for me': '', 'Colour Family': 'Pastel', 'Design Styling': 'Regular', 'Fabric': 'Chanderi Silk', 'Fabric 2': 'NA', 'Fabric Purity': 'Pure', 'Hemline': 'Straight', 'Length': 'Calf Length', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Festive', 'Ornamentation': 'Sequins', 'Pattern': 'Embroidered', 'Print or Pattern Type': 'Ethnic Motifs', 'Shape': 'Straight', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'NA'}"
